Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
KOTAKNIFTY,EQ,31-Oct-2023,205.81,206.99,206.99,205.04,205.4,205.34,205.61,22314,"45,87,985.97",413,20552,92.1
KOTAKNIFTY,EQ,01-Nov-2023,205.34,205.61,206.25,204.28,205.06,204.47,205.02,22049,"45,20,575.49",466,19155,86.87
KOTAKNIFTY,EQ,02-Nov-2023,204.47,204.46,206.8,204.46,206.21,206.42,206.15,15257,"31,45,192.44",297,9985,65.45
KOTAKNIFTY,EQ,03-Nov-2023,206.42,207.04,207.83,206.65,206.7,206.94,207.21,11212,"23,23,187.14",286,6910,61.63
KOTAKNIFTY,EQ,06-Nov-2023,206.94,206.94,209.37,206.94,209.35,209.03,208.52,18237,"38,02,810.26",438,9116,49.99
KOTAKNIFTY,EQ,07-Nov-2023,209.03,208.65,209.32,208.25,209.32,209.15,208.78,22014,"45,96,036.84",248,21516,97.74
KOTAKNIFTY,EQ,08-Nov-2023,209.15,209,209.64,208.61,208.9,209.06,209.01,11539,"24,11,719.99",278,7555,65.47
KOTAKNIFTY,EQ,09-Nov-2023,209.06,210.74,210.74,207.34,208.75,208.81,209.13,7131,"14,91,310.57",293,4493,63.01
KOTAKNIFTY,EQ,10-Nov-2023,208.81,208.96,209.54,207.56,209.54,209.27,208.66,8403,"17,53,365.41",328,5852,69.64
KOTAKNIFTY,EQ,12-Nov-2023,209.27,209.27,211.7,209.27,210.6,210.31,210.25,28983,"60,93,694.84",322,21285,73.44
KOTAKNIFTY,EQ,13-Nov-2023,210.31,210.06,210.06,208.78,209.31,209.67,209.34,13652,"28,57,958.75",424,9766,71.54
KOTAKNIFTY,EQ,15-Nov-2023,209.67,211.89,211.89,210,210.8,211.23,210.97,67500,"1,42,40,494.15",483,52495,77.77
KOTAKNIFTY,EQ,16-Nov-2023,211.23,211.3,213.49,211,212.63,212.77,212.71,74666,"1,58,82,087.58",493,63873,85.54
KOTAKNIFTY,EQ,17-Nov-2023,212.77,214.4,214.4,211.74,212.24,212.22,212.32,12228,"25,96,295.49",316,10881,88.98
KOTAKNIFTY,EQ,20-Nov-2023,212.22,212.21,212.48,211.25,212.24,212.15,211.95,13706,"29,05,025.96",370,9383,68.46
KOTAKNIFTY,EQ,21-Nov-2023,212.15,212,213.49,212,212.95,212.57,212.6,8032,"17,07,623.02",307,5435,67.67
KOTAKNIFTY,EQ,22-Nov-2023,212.57,212.57,213.4,211.94,213.35,212.97,212.66,7041,"14,97,318.55",309,5706,81.04
KOTAKNIFTY,EQ,23-Nov-2023,212.97,212.97,214.75,212.55,212.98,212.81,213.34,6237,"13,30,578.62",291,4594,73.66
KOTAKNIFTY,EQ,24-Nov-2023,212.81,212.74,213.53,212.31,212.99,212.87,212.59,52681,"1,11,99,492.41",285,50198,95.29
KOTAKNIFTY,EQ,28-Nov-2023,212.87,212.87,213.99,212.52,213.8,213.53,212.98,61005,"1,29,92,748.79",525,54904,90
KOTAKNIFTY,EQ,29-Nov-2023,213.53,213.53,216,213.53,215.7,215.67,215.04,39592,"85,13,727.79",435,33148,83.72
KOTAKNIFTY,EQ,30-Nov-2023,215.67,215.67,216.59,215.11,216.37,216.15,215.94,13695,"29,57,327.29",365,11234,82.03
KOTAKNIFTY,EQ,01-Dec-2023,216.15,218.5,218.5,214.1,217.55,217.54,217.45,30411,"66,12,880.19",547,23683,77.88
KOTAKNIFTY,EQ,04-Dec-2023,217.54,218.1,222.45,218.1,222.35,221.99,221.06,42654,"94,28,973.48",701,35619,83.51
KOTAKNIFTY,EQ,05-Dec-2023,221.99,224,224,222.01,223.89,223.77,223.09,28004,"62,47,415.40",499,22389,79.95
KOTAKNIFTY,EQ,06-Dec-2023,223.77,225.5,226.45,223.75,225,224.43,224.74,20058,"45,07,928.15",470,15230,75.93
KOTAKNIFTY,EQ,07-Dec-2023,224.43,224.43,225,224.03,224.55,224.84,224.61,16740,"37,59,953.47",454,12662,75.64
KOTAKNIFTY,EQ,08-Dec-2023,224.84,224.84,226.49,223.56,224.97,225.77,225.23,17021,"38,33,639.77",464,10600,62.28
KOTAKNIFTY,EQ,11-Dec-2023,225.77,225.69,226.68,224.04,225.94,225.42,225.68,37245,"84,05,402.68",545,24251,65.11
KOTAKNIFTY,EQ,12-Dec-2023,225.42,225.87,226.37,224.11,225,224.77,225.28,15948,"35,92,790.82",592,10781,67.6
KOTAKNIFTY,EQ,13-Dec-2023,224.77,224.77,225.19,223.12,224.49,224.49,223.94,17359,"38,87,376.44",480,11479,66.13
KOTAKNIFTY,EQ,14-Dec-2023,224.49,224.55,227.98,224.55,227.54,227.53,227.29,23617,"53,67,796.26",466,18078,76.55
KOTAKNIFTY,EQ,15-Dec-2023,227.53,227.53,231.21,227.53,229.94,230.28,229.18,25741,"58,99,216.44",489,15737,61.14
KOTAKNIFTY,EQ,18-Dec-2023,230.28,230.28,231.14,229.46,231.08,230.6,230.69,36757,"84,79,574.91",534,26535,72.19
KOTAKNIFTY,EQ,19-Dec-2023,230.6,230.6,231.55,229.29,230.35,230.62,230.67,9733,"22,45,099.17",355,6403,65.79
KOTAKNIFTY,EQ,20-Dec-2023,230.62,230.62,232.41,227.2,228.13,227.57,229.86,31802,"73,10,049.18",474,23594,74.19
KOTAKNIFTY,EQ,21-Dec-2023,227.57,229.6,229.6,225,228.8,228.41,227.73,28509,"64,92,384.63",497,10485,36.78
KOTAKNIFTY,EQ,22-Dec-2023,228.41,230.45,230.45,228.14,229.36,229.17,229.08,19031,"43,59,528.20",321,16193,85.09
KOTAKNIFTY,EQ,26-Dec-2023,229.17,231,231,229.17,230.83,230.33,229.84,24411,"56,10,713.57",504,21509,88.11
KOTAKNIFTY,EQ,27-Dec-2023,230.33,230.32,232.7,229.56,232.13,232.36,231.82,48081,"1,11,45,976.54",372,15320,31.86
KOTAKNIFTY,EQ,28-Dec-2023,232.36,234.4,234.4,232.77,233.04,233.72,233.38,20545,"47,94,892.70",410,18201,88.59
KOTAKNIFTY,EQ,29-Dec-2023,233.72,233,234.25,232,233.36,233.55,233.62,34844,"81,40,419.36",441,30856,88.55
KOTAKNIFTY,EQ,01-Jan-2024,233.55,233.55,235.29,232.73,233.3,233.77,233.7,21007,"49,09,294.49",561,15282,72.75
KOTAKNIFTY,EQ,02-Jan-2024,233.77,233.77,233.77,231.3,233.46,232.77,232.5,47285,"1,09,93,583.55",488,35150,74.34
KOTAKNIFTY,EQ,03-Jan-2024,232.77,232.77,232.77,230,231.78,231.56,231.98,16058,"37,25,150.40",419,10921,68.01
KOTAKNIFTY,EQ,04-Jan-2024,231.56,231.56,233.5,230,233.5,232.75,232.67,23171,"53,91,301.64",336,10097,43.58
KOTAKNIFTY,EQ,05-Jan-2024,232.75,232.75,233.94,232.3,233.69,233.44,233.24,8217,"19,16,572.13",393,6135,74.66
